likes_list,Comments_list,Caption_list,hashtags_list,date_list,url_list
107,2,Meet CAB’s Advisors for the 2022-2023 school year! We’re excited to support CAB in providing excellent programming for the GVSU community!💙⚓️⬆️,[],2022-08-16 17:30:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/299362211_118066587659069_7613421796848879007_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=qYPWb1uc7CkAX8Bpoah&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCf6ji-rJNoZruaefV4nGD_8jaIayN5ECP42rMqO0g0Ag&oe=6433FE83&_nc_sid=86f79a
308,0,"Welcome Weekend is right around the corner! Join us Thursday, August 25 - Saturday, August 27 for fun-filled, kickoff events. Click the link in our bio for more information. Ensure you are RSVPing on LakerLink to receive reminders for each event!

If you have any questions, DM or email us at cab@gvsu.edu

#GVSUCAB #CABWelcomeWeekend","['gvsucab', 'cabwelcomeweekend']",2022-08-10 14:33:48,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/298204996_1777774662572340_9115791516845334519_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=BlWUOx3kY7wAX9fvn4J&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDJlR02tjrxPr8nkXNbCi3JFNCZmOHCO78xNtci0cUGyA&oe=64338EB9&_nc_sid=86f79a
1015,15,Hopping on the trend! Which GVSU character do you identify most with? 💙⚓️⬆️,[],2022-07-26 02:16:17,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/295605237_376965314566487_3691202154698394443_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dUGLzVtY53MAX8TfSUs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC4KBB3BwL3XF1oH4Sm6uxvz-W4WeqZRhdAe6LwNVd5eQ&oe=64323AF7&_nc_sid=86f79a
110,3,"Tag a Laker in the comments that should attend a CAB event with you!🤩

#gvsucab",['gvsucab'],2022-07-21 21:26:52,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/294650025_755285815594258_951374496849855413_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=M9f4WdQYy3sAX-d3110&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBLYBmNzd1LNoZSLXAMTmIN7sII06XoVux2ejZ9wVeiGw&oe=642F96BC&_nc_sid=86f79a
227,2,"Save the date for Welcome Weekend 2022: Thursday, August 25th - Saturday, August 27th. More information forthcoming! 

Stay up to date with CAB events via our social media, website, and LakerLink. All links can be found in our bio. If you have any questions, please DM or email us at cab@gvsu.edu #gvsucab",['gvsucab'],2022-07-12 23:44:33,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/293135260_775684933448384_6943150629660441272_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Tm51t28TlE8AX-o7fKs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAc-m_XtXtxccwwlMvB30I4z3cH3KOt74hGEWs96qhZPA&oe=6433BACA&_nc_sid=86f79a
142,4,Meet CAB’s 2022-2023 Leadership Team!💙⚓️⬆️,[],2022-06-16 17:09:02,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/287981256_559282915571781_3783014395236241759_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Iq8-fA8RsbwAX_WBzU_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfwpSj2VtQ8FGWvxBEWmQIqbQI6V4AbM0nOLpxBfVb9g&oe=643213B1&_nc_sid=86f79a
38,0,"Do you sing? Are you in a band? Are you a DJ? If you answered “yes” to at least one of those questions, we want you to perform at Laker Kickoff on Friday, August 26th! Send demos to cab@gvsu.edu 

Feel free to DM or email us at cab@gvsu.edu with any questions!",[],2022-06-15 19:24:07,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/287775060_138346935469203_2073408406126890045_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=BPlAkxx4T94AX-D8jKb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBEBgbNzVDDMeuD4TvkPHYq_kpLaEpN0P2_MPVmmteREw&oe=643375B7&_nc_sid=86f79a
50,0,"Want to plan events for Grand Valley? Consider applying for the Director of Spirit position. This position chairs the Homecoming committee and fosters school spirit throughout the year. To find more information and apply, click the link in our bio or visit gvsu.edu/cab

If you have any questions, feel free to message us or email us at cab@gvsu.edu",[],2022-06-14 15:16:44,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/287772440_778824010161942_4166061905729838030_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_ZwWJynfoRQAX8vCthZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDr1FPUOb-L9SegynzQPBlbCAJqrSBxaOp8LFubYz1ddQ&oe=6433082C&_nc_sid=86f79a
171,1,Officially a Yung Gravy stan account.,[],2022-05-22 20:36:28,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/283092278_784231312960671_8915648983707883150_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=jxz9pbLtxQ4AX-e9lCw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA9YUtHaWu5WU2O1B8kmg_88sTUjmP1EavcYg85ngWFCg&oe=642F84DA&_nc_sid=86f79a
83,6,"Meet Jenna, the newest Graduate Assistant for Programming in the Office of Student Life. Jenna recently graduated from GVSU with her Bachelor of Science in Exercise Science and Psychology degree. During her undergraduate college career, she was involved in Greek Life, Psi Chi Honors Fraternity, and studied abroad in Ireland. In her free time, Jenna likes to read and explore downtown Grand Rapids. Help us welcome one of CABs newest advisors, Jenna!⚓️⬆️",[],2022-05-17 12:23:59,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/281363809_1405505099899368_5271275304176123291_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=YCKYNZPhQYYAX8besZ8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfANhTVV24ErE24AFB6wlVcSR-aZY-2szbzx2ASQYDg1WA&oe=643320DA&_nc_sid=86f79a
115,18,"Reminiscing…

Who should we bring for next year’s spring concert?👀",[],2022-05-16 17:06:29,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/282112511_763675358126166_7661210731460440306_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=8OMnpzO9ekkAX-1ETNJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA-gDRXxWdght-3Ke7WjPyYf_k4ShMG3--pE4uE8pv_Iw&oe=642FA167&_nc_sid=86f79a
81,6,"We want to give a huge shoutout to one of CAB’s advisors, Mary. She has been a huge asset to CAB through her dedication, leadership, and advising. We want to thank her for all her contributions to CAB and our campus community. Mary graduated with her Master of Education in Higher Education degree from GVSU and recently was hired to be the University Program Board Coordinator at James Madison University. As we are sad to see Mary leave, we know she is going to make a huge impact at JMU. We wish Mary the best of luck on her new endeavor and wanted to show our gratitude for her!⚓️⬆️💙",[],2022-05-16 15:28:27,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/280973517_314698180680725_4717608821274591863_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=2gnV4KyuaaAAX8Q2Zz7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDRRjV2SBU5mhAHYao8fhmhEfSXDdN1n-qhSnXTklFpuQ&oe=64323BAD&_nc_sid=86f79a
88,0,"Thanks for a fun-filled semester, Lakers! Let’s look back on all the events we’ve had this Winter 2022, starting with our make and takes! This semester, CAB hosted Stuff-A-Stuff, succulent decorating, friendship bracelets, and flower pot decorating. 🌻🧸

If you enjoyed these events, let us know so we can bring them back in the future!",[],2022-05-04 19:46:49,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/279790037_718843489254859_2893325231278210104_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=UNNC3yvfStAAX9w4fzg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAUSQux67zXXH6SKgLZ6QaHb0yUwKrJnmvbrUseBJo0Mg&oe=643369CD&_nc_sid=86f79a
211,0,"Last week, we celebrated the end of the semester with ExtravaGRANDza! We hope everyone had a wonderful time de-stressing with CAB! Here are some highlights from LakerPalooza, our biggest event of that week. Thanks for partying with us and good luck on finals! 🥳

📸: @promotionsoffice",[],2022-04-26 23:52:02,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/279138574_5172659396106523_3938725278320629834_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=IbHBeOHIXE4AX-btiK7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCLDAe_BJ13DvWLH3CcRQ5xyyCX0l_9RaUPpoz4_pBaaw&oe=6433D503&_nc_sid=86f79a
118,1,Congratulations to our graduating members! We thank you for all of your contributions to CAB and our campus community! 🎓🎉,[],2022-04-25 18:59:52,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/279060214_1605427716510899_7582917305263827878_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=j_Mn_F-rOsAAX-ez8me&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCGWIMDDpYF4gnbnuxES2y2tgQ_56Sb55IF08q88OqYaQ&oe=64329335&_nc_sid=86f79a
34,0,"Presenting our LakerPalooza headliner event: Kiry Shabazz! He has been featured on the Tonight Show with Jimmy Fallon, has been a World Series of Comedy Satellite Competition winner, and was the winner of the 2017 Stand-Up NBC Competition! Kiry will be performing from 6-7 pm in the Fieldhouse TODAY! Be prepared for comedy of the highest quality while you’re living it up during LakerPalooza! 🤩🎊

Click the link in our bio or visit gvsu.edu/cab/extravagrandza to fill out the waiver required for attending the event!",[],2022-04-22 17:59:49,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278868553_717639116080427_7901112752075999882_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=R3sPl5ieec0AX-tdCBR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBMRgcwQN0jX1PTupw5geHd49mrNBamiRC2EEU4aN0DXg&oe=643275BD&_nc_sid=86f79a
162,1,"ExtravaGRANDza concludes with our main event... LakerPalooza! 🌈🥳 Reward yourself for finishing the semester with food trucks, inflatables, caricatures, airbrush tattoos, yard games, music, photo ops, a comedian, and more! It’s your time to CELEBRATE and it’s all happening tomorrow, April 22nd at 5pm!

Please note that LakerPalooza will now take place in the FIELDHOUSE so that rain doesn’t interrupt our festivities! There will no longer be carnival rides, but everything else will continue as planned! See you there! 😎🎉🌞

LakerPalooza is a FREE event except for the food trucks. Food trucks accept cash, credit, or Dining Dollars.

Click the link in our bio or visit gvsu.edu/cab/extravagrandza to fill out the waiver required for attending the event!",[],2022-04-21 20:29:30,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/278870101_1157916331729063_9089152079674361364_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=pSzaMf4icNYAX9DnqDz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDvtS72gsFBnkMBgLBd5WZTPkiDzG-sP2_WdavPfP1Rsg&oe=64326B94&_nc_sid=86f79a
43,0,"Day 4 of ExtravaGRANDza is tomorrow! Stop by the Kirkhof Lobby from 11am-1pm on April 21st to decorate your very own bandana! For those that are graduating, bring your caps to decorate with our supplies! Make a bold fashion statement to wear at LakerPalooza on Friday or to show off at commencement next week! 🎓🖌️🥳 Visit gvsu.edu/cab/extravagrandza or click the link in our bio for more information.",[],2022-04-20 16:59:20,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278823581_510737430682101_2642319160366729392_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=62qXeOOcP5AAX9zMa5q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCyrSeuY2ppfTf3qn0XGg96LISphYJa5-H5OVWbnX4WfA&oe=643335F9&_nc_sid=86f79a
64,2,"ExtravaGRANDza Day 3 is Tie-Dye! Join us TOMORROW, April 20th from 6-8pm on the Kirkhof Lawn to unleash your inner artist! You are welcome to bring your own items to dye, but we will have some (limited) shirts available for you as well. Showcase your Tie-Dye masterpieces this Friday at LakerPalooza! 👕🎨 Visit gvsu.edu/cab/extravagrandza or click the link in our bio for more information.

✨ We are looking for a couple more volunteers to help out with this event. If you are available to help, DM us your name and email! ✨",[],2022-04-19 19:35:44,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278803064_1444972669279523_6312822174803825034_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=y1Jp2w-4iRoAX9Q6sB2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKTlzkMnwVPirnbMpoff1dqp1xDQ0J6sh9BdDlmmu-kg&oe=64335996&_nc_sid=86f79a
42,2,"Let the ExtravaGRANDza activities continue with friendship bracelets in the Kirkhof Lobby TOMORROW, April 19th, from 11am-1pm. Stop by and create some stunning bracelets with fabulous colors! Wear one with a BFF to LakerPalooza this Friday!🧵 🌈 Visit gvsu.edu/cab/extravagrandza or click the link in our bio for more information.",[],2022-04-18 22:48:18,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/278804978_160742156330307_5518356752382458937_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=S7YoJPJTK44AX8GDT9-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZss2Urehem0dIOaoYcvHVR9lnQJNMRYcDSS-oZMTzaw&oe=64333594&_nc_sid=86f79a
49,0,Happy day 1 of ExtravaGRANDza. Join us in the Kirkhof Lobby from 11am-1pm to decorate a mini flower pot. We will have dirt to fill your flower pot and a variety of flower seeds to plant!🪴Visit gvsu.edu/cab/extravagrandza or click the link in our bio for more information.,[],2022-04-18 12:23:43,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/278658046_690798748828109_1219451059724447735_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=hnFdWePh1F8AX_vJxOv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfATx8GfJmDKEcFF84N-3NZ26ROhp9hXR3YFqaHLPBZw5g&oe=643370DC&_nc_sid=86f79a
113,0,"Celebrate the end of the semester with ExtravaGRANDza! Starting April 18th, enjoy a week of events from crafts and games to inflatables and a comedian! Relax, enjoy, and reward yourself for completing another semester! 😎 🎉 Visit gvsu.edu/cab/extravagrandza or click the link in our bio for more information.",[],2022-04-17 03:57:56,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278727124_2481987815276195_5678648845991534590_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=VmvTZmbzBXkAX_h-60a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCXJWDs8CYxuqJ_i26bCTW4YqP2nBrKV9moJT3M0d-63w&oe=64321F60&_nc_sid=86f79a
93,0,Please take a moment to read this statement from our CAB President. Links to the resources in this post can be found at the link in our bio. Take care of yourselves and each other and please do not hesitate to reach out for support if you need it.,[],2022-04-15 21:36:52,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278480630_1002173000423828_1636792273964904456_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Ssec91TDTGkAX_pmYC8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAkf0us4Z7QQxVd7AGaqbdW-_EG0hS0h5jt9LfeceTyIA&oe=643288CF&_nc_sid=86f79a
41,0,"Get some exercise while learning some dance moves with a free Zumba class this Wednesday, April 13th at 8pm in the Fieldhouse. Dance the night away with GVSU Recreation & Wellness and CAB. All are welcome! Be sure to register at the link in our bio before you get your Zumba on! 💃🕺",[],2022-04-12 20:14:14,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278266197_163253692800741_1308343771085547852_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5pbfFq50CtgAX8CoNod&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCznwyt57EG3q6XTL09D5il4gSyHa-fqpHqIaFru8bbEA&oe=64332935&_nc_sid=86f79a
75,0,"Bingo! 🎉🍎 Want a chance to win FREE GROCERIES while playing bingo with your friends? Then join us in Kirkhof 2266 this Wednesday, April 13th at 8:30pm for Grocery Bingo! We’ll have a winner for EVERY ROUND of bingo with prizes such as breakfast foods, healthy snacks, comfort snacks, and to-go lunch/dinner options.

To make things even better, our Top 3 Bingo Winners will earn BASKETS of groceries! No RSVP is required. Bring your friends and be ready to win some groceries!",[],2022-04-11 22:30:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/278182464_556001262618194_2088705351217958290_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=OcnllvWRwU0AX8900WR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfABqJ57wBbPaIKHknpA31V1duWySlXu7mj4ECgUKTiCYg&oe=643380C0&_nc_sid=86f79a
65,0,"The Student Small Business Market opens tomorrow, April 8th from 3-6pm! Due to the weather forecast, the event will now take place INSIDE Kirkhof around the lobby and LGBTQ+ Resource Center. Shop unique products from your fellow Lakers and support small businesses in your community. 🛍️ 

For a list of vendors and details about accepted payment methods, visit our website at the link in our bio. 💵 🛒",[],2022-04-07 17:21:37,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/278012230_353111633269811_7315300020472414630_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Z2ynDa3yXpgAX9W_bom&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWD_JXpSAupeuijVBKt76QdM6PF8CClnjaEpKNkXaG1Q&oe=64328B14&_nc_sid=86f79a
546,4,"You were an amazing crowd, Lakers! ⚓️☝️ Thanks for joining us at the Spring Concert this year!

📸 Photo Credit: @promotionsoffice",[],2022-04-06 21:12:55,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/277958941_392326449351855_5050357346744217750_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=hzC1Hd-Bt2QAX_iTYb1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCKYfBWO3U3j8KQW2uDumu3OhozwXmkLOzKurGDC1bvBw&oe=64330657&_nc_sid=86f79a
76,0,"Who said making friends has to be difficult? 🤝 ✨ CAB is hosting Speed Friending TOMORROW, April 6th at 6:30pm in Kirkhof 2215/2216. Get to know some of your fellow Lakers and create some new, lasting friendships.",[],2022-04-05 22:07:28,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/277892283_991827661436763_7013132966517778481_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=ZQIfTfzWE_AAX9wfyo6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAd8M19nJl514pUWT0tMaWTVKiUZNbuamXrqZdCic3wDw&oe=6432D929&_nc_sid=86f79a
878,13,"The Gravy Train made its stop at GVSU! 🎶 🚂 We hope you had as much fun as we did at the #GVSpringConcert2022 this weekend! Tag us @gvsucab in your posts!

Stay tuned for more photos throughout this week!

📸 Photo Credit: @promotionsoffice",['gvspringconcert2022'],2022-04-05 19:26:09,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/277855054_660771291646931_4748054088746433298_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=He-KgSW7CPgAX-gAERy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB5c4NzvTELMQHzaKEZlt6LS9XhbGMB7OZsHOrmPBKu1g&oe=64320AFE&_nc_sid=86f79a
204,4,"✨ Yup! 🚂 The #GVSpringConcert2022 is THIS WEEKEND! Please take a moment to familiarize yourself with our policies for the concert to ensure that everyone has a fun and safe experience! See you Saturday! 

Have additional questions? DM us or email us at cab@gvsu.edu",['gvspringconcert2022'],2022-03-30 21:04:36,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/277544315_645048416559146_1940161481707655356_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=OB8g0KjIqw4AX_xotks&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDpNm7rAR5W-HgQDdvJTRQSBDxQW77c821LPNJglqquxQ&oe=64326D67&_nc_sid=86f79a
109,1,"Celebrate National Crayon Day with CAB! 🌈🖍️ Drop by our table in the Kirkhof Center Lobby this Thursday, March 31st 10am - 12pm for free crayons and a brand new GVSU themed coloring book!",[],2022-03-29 22:00:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/277615856_135808702308747_4689545361627921260_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=0rnPpssqpQgAX_8-yEV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBp_kvP3YYUeVf3jAgIk4g9ZInhIhWYqCuKxMlb_ZCCiA&oe=643215ED&_nc_sid=86f79a
